0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0
0.029696873534343436,10.0,-0.99208299714,2.019674186,-0.0052975375614,0.26659381671,0.6625002459,-0.17838704655
0.05939374706868687,10.0,-0.97626022049,2.0593456285,-0.01438382962,0.53280951061,1.3358794289,-0.30596796824
0.0890906206030303,10.0,-0.95248638998,2.119611345,-0.024956015026,0.80054994612,2.0293623305,-0.35600331441
0.11878749413737374,10.0,-0.92066078915,2.2013642045,-0.033954311788,1.0716818655,2.7529113273,-0.30300485173
0.1484843676717172,10.0,-0.88063738324,2.3057326939,-0.037716498697,1.3477312981,3.5144605128,-0.1266862959
0.1781812412060606,10.0,-0.83225881318,2.4338331482,-0.032393233439,1.6290795731,4.3136006951,0.1792533902
0.20787811474040407,10.0,-0.775435603,2.5862033589,-0.014813286803,1.9134408244,5.1308502414,0.59197971187
0.2375749882747475,10.0,-0.71028031114,2.7618626733,0.016110090375,2.1940118304,5.9150776987,1.0413007667
0.2672718618090909,10.0,-0.6372505142,2.9572613142,0.057771001337,2.459174595,6.5797714592,1.4028719527
0.2969687353434344,10.0,-0.55717410786,3.1658728722,0.10308411791,2.6964591492,7.024697659,1.5258547847
0.3266656088777778,10.0,-0.4710540602,3.3791867355,0.14163769313,2.8999701791,7.1830411072,1.2982368387
0.3563624824121212,-8.2251181551,-0.39405879813,3.5681710527,0.17154560529,2.5927059965,6.3637782245,1.0071064253
0.3860593559464647,-10.0,-0.32737084197,3.7302983113,0.19296930482,2.2456221223,5.4594049601,0.72141262549
0.41575622948080815,-10.0,-0.27057809276,3.8666851044,0.20797306104,1.9124150953,4.5926313749,0.50523016121
0.44545310301515156,-10.0,-0.22324529524,3.9788797227,0.21948517891,1.5938646701,3.7779942798,0.38765420309
0.475149976549495,-10.0,-0.18497499886,4.0683658726,0.23040214929,1.2886978271,3.0133188878,0.3676134574
0.5048468500838384,10.0,-0.14027188868,4.1473498636,0.22568693805,1.5053136869,2.6596736127,-0.15877803623
0.5345437236181818,-10.0,-0.10425012834,4.2055372481,0.22444147495,1.2129815724,1.9593774561,-0.041939200183
0.5642405971525253,10.0,-0.061561007403,4.2523754344,0.20930108382,1.4374954625,1.5772093417,-0.50983114926
0.5939374706868688,2.3574825086,-0.017994513342,4.2845790405,0.18826706535,1.4670397542,1.0844106543,-0.70829067016
0.6236343442212121,-10.0,0.017152319837,4.2973680548,0.17394335471,1.1835196431,0.43065187729,-0.48233059318
0.6533312177555556,-10.0,0.043985078273,4.2907301776,0.16612277029,0.90355499519,-0.22352107886,-0.26334706239
0.683028091289899,-10.0,0.062553119838,4.2644071841,0.16384038826,0.62525240348,-0.88638938727,-0.076855969969
0.7127249648242424,-10.0,0.072847704889,4.2178763731,0.16537100346,0.34665551671,-1.5668589124,0.051541291762
0.7424218383585859,-10.0,0.074799759059,4.1503265553,0.16825434713,0.065732648796,-2.2746440886,0.097092499815
