0.0 0.0 -1.0 2.0 0.0 0.0 0.0 0.0
0.029703605996969702 10.0 -0.99207941355 2.0196831698 -0.0052996542639 0.26665403691 0.66265253472 -0.17841787507
0.059407211993939404 10.0 -0.97624945561 2.0593729065 -0.014388844008 0.5329305115 1.3361925401 -0.30599617249
0.0891108179909091 10.0 -0.95246478015 2.1196668227 -0.024962650052 0.80073360353 2.0298517332 -0.35597718491
0.11881442398787881 10.0 -0.92062455734 2.2014586411 -0.033958596548 1.0719312266 2.7535989559 -0.30285705031
0.1485180299848485 9.9999999724 -0.88058261777 2.3058777714 -0.037711467623 1.3480497814 3.5153688183 -0.12634395552
0.1782216359818182 9.9999999234 -0.83218152554 2.4340409661 -0.032369495078 1.6294685645 4.3147352098 0.17984256009
0.20792524197878792 9.9999998392 -0.77533195157 2.5864847814 -0.014761283797 1.9138946962 5.1321652764 0.59279709285
0.23762884797575762 9.9999996877 -0.71014704512 2.7622241442 0.016195527347 2.1945115505 5.9164319257 1.042190337
0.2673324539727273 9.9999993926 -0.63708548465 2.9577009306 0.057884765392 2.4596865605 6.5809109652 1.4035076432
0.297036059969697 9.9999987103 -0.55697640405 3.1663783497 0.10320715234 2.6969479938 7.0253227546 1.5258210385
0.3267396659666667 9.9999964857 -0.47082345224 3.3797378166 0.14173940553 2.9004206362 7.1829483222 1.2972247611
0.3564432719636364 -7.0607405241 -0.39288343548 3.5700944687 0.17107597295 2.6239244075 6.4085368007 0.98764329903
0.38614687796060615 -9.9999880234 -0.32528314588 3.7334716009 0.19171385741 2.2758277093 5.5002457343 0.69479390689
0.41585048395757584 -9.9999861654 -0.26760547026 3.8710221608 0.20575950193 1.9417735215 4.6307697417 0.4728599119
0.4455540899545455 -9.9999710033 -0.21941013084 3.9843326461 0.21620280607 1.6225417018 3.814704698 0.35158371493
0.47525769595151524 -9.9998539219 -0.18029528592 4.0749180902 0.22600357603 1.3168382628 3.0496446838 0.32995219341
0.504961301948485 -6.1732982665 -0.14701823506 4.1461264256 0.23433240594 1.1203034028 2.3972959837 0.28039793863
0.5346649079454546 9.9998397715 -0.10711829996 4.206377422 0.22814936361 1.3432690668 2.0284068007 -0.20815797029
0.5643685139424244 9.9996926622 -0.060604359882 4.2552200228 0.20802621337 1.5659358019 1.6443323688 -0.67746489232
0.594072119939394 -2.7432842982 -0.017115211538 4.2873510328 0.1870125297 1.4641033262 1.0817208535 -0.70744554283
